Car_Id,Make,Model,Car Type,Mileage,Year of Manufacture,Price per day,City,Agency_Name,Base_Fare,LocationID
5143,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Dehradun,Elite Wheels Dehradun,2900,26
5144,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Dehradun,Elite Wheels Dehradun,2900,26
5145,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Dehradun,Elite Wheels Dehradun,2900,26
5146,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Dehradun,Elite Wheels Dehradun,2900,26
5147,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Dehradun,Elite Wheels Dehradun,2900,26
5148,Honda,Honda City,Sedan,19 kmpl,2012,5000,Dehradun,Elite Wheels Dehradun,2900,26
5149,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Dehradun,Elite Wheels Dehradun,2900,26
5150,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Dehradun,Elite Wheels Dehradun,2900,26
5151,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Dehradun,Elite Wheels Dehradun,2900,26
5152,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Dehradun,Elite Wheels Dehradun,2900,26
5153,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Dehradun,Elite Wheels Dehradun,2900,26
5154,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Dehradun,Elite Wheels Dehradun,2900,26
5155,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Dehradun,Elite Wheels Dehradun,2900,26
5156,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Dehradun,Elite Wheels Dehradun,2900,26
5157,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Dehradun,Elite Wheels Dehradun,2900,26
5158,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Dehradun,Elite Wheels Dehradun,2900,26
5159,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Dehradun,Elite Wheels Dehradun,2900,26
5160,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Dehradun,Elite Wheels Dehradun,2900,26
5161,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Dehradun,Supreme Luxe Dehradun,3700,26
5162,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Dehradun,Supreme Luxe Dehradun,3700,26
5163,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Dehradun,Supreme Luxe Dehradun,3700,26
5164,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Dehradun,Supreme Luxe Dehradun,3700,26
5165,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Dehradun,Supreme Luxe Dehradun,3700,26
5166,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Dehradun,Supreme Luxe Dehradun,3700,26
5167,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Dehradun,Supreme Luxe Dehradun,3700,26
5168,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Dehradun,Supreme Luxe Dehradun,3700,26
5169,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Dehradun,Supreme Luxe Dehradun,3700,26
5170,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Dehradun,Supreme Luxe Dehradun,3700,26
5171,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Dehradun,Supreme Luxe Dehradun,3700,26
5172,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Dehradun,Supreme Luxe Dehradun,3700,26
5173,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Dehradun,Supreme Luxe Dehradun,3700,26
5174,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Dehradun,Supreme Luxe Dehradun,3700,26
5175,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Dehradun,Supreme Luxe Dehradun,3700,26
5176,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Dehradun,Supreme Luxe Dehradun,3700,26
5177,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Dehradun,Supreme Luxe Dehradun,3700,26
5178,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Dehradun,Supreme Luxe Dehradun,3700,26
5179,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Dehradun,Supreme Luxe Dehradun,3700,26
5180,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Dehradun,Supreme Luxe Dehradun,3700,26
5181,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Dehradun,Supreme Luxe Dehradun,3700,26
5182,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Dehradun,Supreme Luxe Dehradun,3700,26
5183,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Dehradun,Supreme Luxe Dehradun,3700,26
5184,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Dehradun,Supreme Luxe Dehradun,3700,26
5185,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Dehradun,Supreme Luxe Dehradun,3700,26
5186,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Dehradun,Supreme Luxe Dehradun,3700,26
5187,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Dehradun,Supreme Luxe Dehradun,3700,26
5188,Honda,Honda City,Sedan,19 kmpl,2012,5000,Dehradun,Supreme Luxe Dehradun,3700,26
5189,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Dehradun,Supreme Luxe Dehradun,3700,26
5190,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Dehradun,Supreme Luxe Dehradun,3700,26
5191,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Dehradun,Supreme Luxe Dehradun,3700,26
5192,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Dehradun,Supreme Luxe Dehradun,3700,26
5193,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Dehradun,Supreme Luxe Dehradun,3700,26
5194,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Dehradun,Supreme Luxe Dehradun,3700,26
5195,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Dehradun,Supreme Luxe Dehradun,3700,26
5196,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Dehradun,Supreme Luxe Dehradun,3700,26
5197,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Dehradun,Supreme Luxe Dehradun,3700,26
5198,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Dehradun,Supreme Luxe Dehradun,3700,26
5199,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Dehradun,Supreme Luxe Dehradun,3700,26
5200,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Dehradun,Supreme Luxe Dehradun,3700,26
5201,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Srinagar,Smart Rentals Srinagar,900,27
5202,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Srinagar,Smart Rentals Srinagar,900,27
5203,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Srinagar,Smart Rentals Srinagar,900,27
5204,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Srinagar,Smart Rentals Srinagar,900,27
5205,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Srinagar,Smart Rentals Srinagar,900,27
5206,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Srinagar,Smart Rentals Srinagar,900,27
5207,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Srinagar,Smart Rentals Srinagar,900,27
5208,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Srinagar,Smart Rentals Srinagar,900,27
5209,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Srinagar,Smart Rentals Srinagar,900,27
5210,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Srinagar,Smart Rentals Srinagar,900,27
5211,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Srinagar,Smart Rentals Srinagar,900,27
5212,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Srinagar,Smart Rentals Srinagar,900,27
5213,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Srinagar,Smart Rentals Srinagar,900,27
5214,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Srinagar,Smart Rentals Srinagar,900,27
5215,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Srinagar,Smart Rentals Srinagar,900,27
5216,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Srinagar,Smart Rentals Srinagar,900,27
5217,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Srinagar,Smart Rentals Srinagar,900,27
5218,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Srinagar,Smart Rentals Srinagar,900,27
5219,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Srinagar,Smart Rentals Srinagar,900,27
5220,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Srinagar,Smart Rentals Srinagar,900,27
5221,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Srinagar,Smart Rentals Srinagar,900,27
5222,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Srinagar,Smart Rentals Srinagar,900,27
5223,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Srinagar,Smart Rentals Srinagar,900,27
5224,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Srinagar,Smart Rentals Srinagar,900,27
5225,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Srinagar,Smart Rentals Srinagar,900,27
5226,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Srinagar,Smart Rentals Srinagar,900,27
5227,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Srinagar,Smart Rentals Srinagar,900,27
5228,Honda,Honda City,Sedan,19 kmpl,2012,5000,Srinagar,Smart Rentals Srinagar,900,27
5229,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Srinagar,Smart Rentals Srinagar,900,27
5230,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Srinagar,Smart Rentals Srinagar,900,27
5231,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Srinagar,Smart Rentals Srinagar,900,27
5232,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Srinagar,Smart Rentals Srinagar,900,27
5233,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Srinagar,Smart Rentals Srinagar,900,27
5234,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Srinagar,Smart Rentals Srinagar,900,27
5235,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Srinagar,Smart Rentals Srinagar,900,27
5236,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Srinagar,Smart Rentals Srinagar,900,27
5237,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Srinagar,Smart Rentals Srinagar,900,27
5238,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Srinagar,Smart Rentals Srinagar,900,27
5239,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Srinagar,Smart Rentals Srinagar,900,27
5240,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Srinagar,Smart Rentals Srinagar,900,27
5241,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Srinagar,Budget Auto Srinagar,1100,27
5242,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Srinagar,Budget Auto Srinagar,1100,27
5243,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Srinagar,Budget Auto Srinagar,1100,27
5244,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Srinagar,Budget Auto Srinagar,1100,27
5245,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Srinagar,Budget Auto Srinagar,1100,27
5246,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Srinagar,Budget Auto Srinagar,1100,27
5247,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Srinagar,Budget Auto Srinagar,1100,27
5248,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Srinagar,Budget Auto Srinagar,1100,27
5249,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Srinagar,Budget Auto Srinagar,1100,27
5250,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Srinagar,Budget Auto Srinagar,1100,27
5251,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Srinagar,Budget Auto Srinagar,1100,27
5252,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Srinagar,Budget Auto Srinagar,1100,27
5253,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Srinagar,Budget Auto Srinagar,1100,27
5254,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Srinagar,Budget Auto Srinagar,1100,27
5255,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Srinagar,Budget Auto Srinagar,1100,27
5256,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Srinagar,Budget Auto Srinagar,1100,27
5257,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Srinagar,Budget Auto Srinagar,1100,27
5258,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Srinagar,Budget Auto Srinagar,1100,27
5259,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Srinagar,Budget Auto Srinagar,1100,27
5260,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Srinagar,Budget Auto Srinagar,1100,27
5261,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Srinagar,Budget Auto Srinagar,1100,27
5262,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Srinagar,Budget Auto Srinagar,1100,27
5263,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Srinagar,Budget Auto Srinagar,1100,27
5264,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Srinagar,Budget Auto Srinagar,1100,27
5265,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Srinagar,Budget Auto Srinagar,1100,27
5266,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Srinagar,Budget Auto Srinagar,1100,27
5267,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Srinagar,Budget Auto Srinagar,1100,27
5268,Honda,Honda City,Sedan,19 kmpl,2012,5000,Srinagar,Budget Auto Srinagar,1100,27
5269,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Srinagar,Budget Auto Srinagar,1100,27
5270,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Srinagar,Budget Auto Srinagar,1100,27
5271,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Srinagar,Budget Auto Srinagar,1100,27
5272,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Srinagar,Budget Auto Srinagar,1100,27
5273,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Srinagar,Budget Auto Srinagar,1100,27
5274,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Srinagar,Budget Auto Srinagar,1100,27
5275,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Srinagar,Budget Auto Srinagar,1100,27
5276,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Srinagar,Budget Auto Srinagar,1100,27
5277,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Srinagar,Budget Auto Srinagar,1100,27
5278,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Srinagar,Budget Auto Srinagar,1100,27
5279,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Srinagar,Budget Auto Srinagar,1100,27
5280,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Srinagar,Budget Auto Srinagar,1100,27
5281,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Srinagar,City Drive Srinagar,1750,27
5282,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Srinagar,City Drive Srinagar,1750,27
5283,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Srinagar,City Drive Srinagar,1750,27
5284,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Srinagar,City Drive Srinagar,1750,27
5285,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Srinagar,City Drive Srinagar,1750,27
5286,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Srinagar,City Drive Srinagar,1750,27
5287,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Srinagar,City Drive Srinagar,1750,27
5288,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Srinagar,City Drive Srinagar,1750,27
5289,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Srinagar,City Drive Srinagar,1750,27
5290,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Srinagar,City Drive Srinagar,1750,27
5291,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Srinagar,City Drive Srinagar,1750,27
5292,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Srinagar,City Drive Srinagar,1750,27
5293,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Srinagar,City Drive Srinagar,1750,27
5294,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Srinagar,City Drive Srinagar,1750,27
5295,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Srinagar,City Drive Srinagar,1750,27
5296,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Srinagar,City Drive Srinagar,1750,27
5297,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Srinagar,City Drive Srinagar,1750,27
5298,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Srinagar,City Drive Srinagar,1750,27
5299,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Srinagar,City Drive Srinagar,1750,27
5300,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Srinagar,City Drive Srinagar,1750,27
5301,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Srinagar,City Drive Srinagar,1750,27
5302,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Srinagar,City Drive Srinagar,1750,27
5303,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Srinagar,City Drive Srinagar,1750,27
5304,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Srinagar,City Drive Srinagar,1750,27
5305,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Srinagar,City Drive Srinagar,1750,27
5306,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Srinagar,City Drive Srinagar,1750,27
5307,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Srinagar,City Drive Srinagar,1750,27
5308,Honda,Honda City,Sedan,19 kmpl,2012,5000,Srinagar,City Drive Srinagar,1750,27
5309,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Srinagar,City Drive Srinagar,1750,27
5310,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Srinagar,City Drive Srinagar,1750,27
5311,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Srinagar,City Drive Srinagar,1750,27
5312,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Srinagar,City Drive Srinagar,1750,27
5313,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Srinagar,City Drive Srinagar,1750,27
5314,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Srinagar,City Drive Srinagar,1750,27
5315,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Srinagar,City Drive Srinagar,1750,27
5316,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Srinagar,City Drive Srinagar,1750,27
5317,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Srinagar,City Drive Srinagar,1750,27
5318,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Srinagar,City Drive Srinagar,1750,27
5319,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Srinagar,City Drive Srinagar,1750,27
5320,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Srinagar,City Drive Srinagar,1750,27
5321,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Srinagar,Prestige Auto Srinagar,2800,27
5322,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Srinagar,Prestige Auto Srinagar,2800,27
5323,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Srinagar,Prestige Auto Srinagar,2800,27
5324,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Srinagar,Prestige Auto Srinagar,2800,27
5325,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Srinagar,Prestige Auto Srinagar,2800,27
5326,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Srinagar,Prestige Auto Srinagar,2800,27
5327,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Srinagar,Prestige Auto Srinagar,2800,27
5328,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Srinagar,Prestige Auto Srinagar,2800,27
5329,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Srinagar,Prestige Auto Srinagar,2800,27
5330,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Srinagar,Prestige Auto Srinagar,2800,27
5331,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Srinagar,Prestige Auto Srinagar,2800,27
5332,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Srinagar,Prestige Auto Srinagar,2800,27
5333,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Srinagar,Prestige Auto Srinagar,2800,27
5334,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Srinagar,Prestige Auto Srinagar,2800,27
5335,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Srinagar,Prestige Auto Srinagar,2800,27
5336,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Srinagar,Prestige Auto Srinagar,2800,27
5337,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Srinagar,Prestige Auto Srinagar,2800,27
5338,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Srinagar,Prestige Auto Srinagar,2800,27
5339,Ford,Ford Fusion,Sedan,15 kmpl,2015,5000,Srinagar,Prestige Auto Srinagar,2800,27
5340,Ford,Ford Taurus,Sedan,14 kmpl,2022,5800,Srinagar,Prestige Auto Srinagar,2800,27
5341,Ford,Ford Mustang,Luxury,10 kmpl,1964,11000,Srinagar,Prestige Auto Srinagar,2800,27
5342,Ford,Ford GT,Luxury,7 kmpl,2004,17000,Srinagar,Prestige Auto Srinagar,2800,27
5343,Ford,Ford Fiesta,Hatchback,18 kmpl,2012,4000,Srinagar,Prestige Auto Srinagar,2800,27
5344,Ford,Ford Focus,Hatchback,17 kmpl,2018,4500,Srinagar,Prestige Auto Srinagar,2800,27
5345,Honda,Honda CR-V,SUV,14 kmpl,2020,7000,Srinagar,Prestige Auto Srinagar,2800,27
5346,Honda,Honda HR-V,SUV,16 kmpl,2018,6500,Srinagar,Prestige Auto Srinagar,2800,27
5347,Honda,Honda Accord,Sedan,17 kmpl,2013,6000,Srinagar,Prestige Auto Srinagar,2800,27
5348,Honda,Honda City,Sedan,19 kmpl,2012,5000,Srinagar,Prestige Auto Srinagar,2800,27
5349,Honda,Honda Legend,Luxury,12 kmpl,2001,7500,Srinagar,Prestige Auto Srinagar,2800,27
5350,Honda,Honda NSX,Luxury,10 kmpl,1999,12500,Srinagar,Prestige Auto Srinagar,2800,27
5351,Honda,Honda Jazz,Hatchback,18 kmpl,2001,4000,Srinagar,Prestige Auto Srinagar,2800,27
5352,Honda,Honda Brio,Hatchback,20 kmpl,2011,3500,Srinagar,Prestige Auto Srinagar,2800,27
5353,Hyundai,Hyundai Creta,SUV,18 kmpl,2014,6000,Srinagar,Prestige Auto Srinagar,2800,27
5354,Hyundai,Hyundai Tucson,SUV,15 kmpl,2004,7000,Srinagar,Prestige Auto Srinagar,2800,27
5355,Hyundai,Hyundai Verna,Sedan,19 kmpl,2018,5500,Srinagar,Prestige Auto Srinagar,2800,27
5356,Hyundai,Hyundai Elantra,Sedan,17 kmpl,2016,6000,Srinagar,Prestige Auto Srinagar,2800,27
5357,Hyundai,Hyundai Genesis G90,Luxury,10 kmpl,2015,11000,Srinagar,Prestige Auto Srinagar,2800,27
5358,Hyundai,Hyundai Palisade,Luxury,12 kmpl,2018,9000,Srinagar,Prestige Auto Srinagar,2800,27
5359,Hyundai,Hyundai i20,Hatchback,20 kmpl,2008,4000,Srinagar,Prestige Auto Srinagar,2800,27
5360,Hyundai,Hyundai Grand i10 Nios,Hatchback,21 kmpl,2019,3500,Srinagar,Prestige Auto Srinagar,2800,27
5361,Volkswagen,Volkswagen Tiguan,SUV,15 kmpl,2007,7500,Srinagar,Luxury Motion Srinagar,3500,27
5362,Volkswagen,Volkswagen Taigun,SUV,19.20 kmpl (1.0 TSI Manual),2021,6500,Srinagar,Luxury Motion Srinagar,3500,27
5363,Volkswagen,Volkswagen Passat,Sedan,18 kmpl,2010,5800,Srinagar,Luxury Motion Srinagar,3500,27
5364,Volkswagen,Volkswagen Virtus,Sedan,20 kmpl,2018,5500,Srinagar,Luxury Motion Srinagar,3500,27
5365,Volkswagen,Volkswagen Arteon,Luxury,14 kmpl,2017,9000,Srinagar,Luxury Motion Srinagar,3500,27
5366,Volkswagen,Volkswagen Touareg,Luxury,12 kmpl,2002,10000,Srinagar,Luxury Motion Srinagar,3500,27
5367,Volkswagen,Volkswagen Polo,Hatchback,18 kmpl,2019,4000,Srinagar,Luxury Motion Srinagar,3500,27
5368,Volkswagen,Volkswagen Golf,Hatchback,17 kmpl,2005,4500,Srinagar,Luxury Motion Srinagar,3500,27
5369,Toyota,Toyota Fortuner,SUV,12 kmpl,2004,7000,Srinagar,Luxury Motion Srinagar,3500,27
5370,Toyota,Toyota Land Cruiser,SUV,9 kmpl,2001,10000,Srinagar,Luxury Motion Srinagar,3500,27
5371,Toyota,Toyota Camry,Sedan,19 kmpl,2017,6500,Srinagar,Luxury Motion Srinagar,3500,27
5372,Toyota,Toyota Corolla,Sedan,18 kmpl,2011,5500,Srinagar,Luxury Motion Srinagar,3500,27
5373,Toyota,Toyota Crown,Luxury,12 kmpl,2008,8500,Srinagar,Luxury Motion Srinagar,3500,27
5374,Toyota,Toyota Mirai,Luxury,15 kmpl,2014,9000,Srinagar,Luxury Motion Srinagar,3500,27
5375,Toyota,Toyota Yaris,Hatchback,20 kmpl,2015,4500,Srinagar,Luxury Motion Srinagar,3500,27
5376,Toyota,Toyota Glanza,Hatchback,21 kmpl,2019,4000,Srinagar,Luxury Motion Srinagar,3500,27
5377,Ford,Ford Endeavour,SUV,12 kmpl,2003,8000,Srinagar,Luxury Motion Srinagar,3500,27
5378,Ford,Ford Bronco,SUV,10 kmpl,2024,8500,Srinagar,Luxury Motion Srinagar,3500,27
