travelCode,User_ID,flightType,Flight_agency,Departure_date,Departure,Arrival,Flight Distance (km),Flight Duration (hh:mm),Departure Time,Arrival Time,flight_number
80304,781,firstClass,Akasa Air,10/08/2020,Chennai,Raigarh,1033.78,01:08,13:32,14:40,QP3870L
80305,781,economic,IndiGo,15/10/2020,Bengaluru,Mumbai,844.64,00:56,20:08,21:04,6E5710
80309,781,economic,Akasa Air,11/12/2020,Bilaspur,Dhubri,907.42,01:00,20:33,21:33,QP5800
80316,781,firstClass,Air India,31/12/2020,Surat,Kullu-Manali,1262.77,01:24,15:16,16:40,AI2864
80319,781,firstClass,AirAsia India,21/01/2021,Ranchi,Mopa,8577.52,09:31,23:06,08:37,I55952
80329,781,premium,SpiceJet,04/01/2021,Bilaspur,Delhi NCR,891.74,00:59,10:29,11:28,SG2407
80330,781,firstClass,IndiGo,04/08/2021,Chandigarh,Shillong,1585.75,01:45,08:32,10:17,6E1163
80337,781,premium,Air India,27/05/2021,Kolkata,Mopa,8895.51,09:53,16:01,01:54,AI225G
80338,781,economic,Air India,06/03/2021,Ahmedabad,Delhi NCR,770.83,00:51,15:25,16:16,AI3412
80339,781,firstClass,Air India,06/10/2021,Hisar,Patna,6048.4,06:43,20:26,03:09,AI1589
80340,781,premium,SpiceJet,17/06/2021,Shillong,Hisar,6610.02,07:20,11:51,19:11,SG2584
80344,781,economic,IndiGo,15/07/2021,Khowai,Dhubri,271.87,00:18,07:44,08:02,6E5128
80354,782,economic,IndiGo,28/11/2019,Gwalior,Bengaluru,1475.45,01:38,12:38,14:16,6E5461
80358,782,firstClass,Akasa Air,26/12/2019,Bhopal,Navi Mumbai,653.31,00:43,09:02,09:45,QP1483
80361,782,economic,Akasa Air,16/01/2020,Delhi NCR,Shimla,271.89,00:18,04:24,04:42,QP4135
80363,782,firstClass,AirAsia India,30/01/2020,Hisar,Raigarh,6138.21,06:49,08:40,15:29,I53612
80369,782,firstClass,Akasa Air,03/12/2020,Hisar,Bengaluru,6275.77,06:58,22:37,05:35,QP5689
80370,782,premium,Air India,19/03/2020,Surat,Puri,1361.96,01:30,18:25,19:55,AI2125G
80371,782,firstClass,Air India,26/03/2020,Bhubaneswar,Prayagraj,705.55,00:47,06:23,07:10,AI911W
80374,782,firstClass,AirAsia India,16/04/2020,Bengaluru,Jaipur,1562.28,01:44,21:30,23:14,I54492
80377,782,economic,Akasa Air,05/07/2020,Tirupati,Nashik,926.76,01:01,03:59,05:00,QP5074
80378,782,premium,Akasa Air,14/05/2020,Delhi NCR,Dehradun,206.89,00:13,05:19,05:32,QP1998G
80379,782,premium,SpiceJet,21/05/2020,Srinagar,Jamshedpur,1674.36,01:51,22:07,23:58,SG3155I
80382,782,firstClass,AirAsia India,06/11/2020,Visakhapatnam,Dabolim,1030.89,01:08,20:52,22:00,I5498
80386,782,firstClass,AirAsia India,07/09/2020,Shimla,Guwahati,1522.68,01:41,21:17,22:58,I52595C
80388,782,premium,IndiGo,23/07/2020,Ranchi,Raipur,445.04,00:29,04:39,05:08,6E3778
80391,782,economic,Air India,13/08/2020,Hisar,Jaipur,5187.47,05:45,01:07,06:52,AI2093
80392,782,firstClass,SpiceJet,20/08/2020,Chennai,Jaipur,1607.53,01:47,04:20,06:07,SG3251
80395,782,economic,Air India,09/10/2020,Navi Mumbai,Puducherry,1075.21,01:11,16:02,17:13,AI2290
80396,782,economic,Akasa Air,17/09/2020,Itanagar,Jaipur,1764.29,01:57,18:29,20:26,QP1312
80398,782,economic,IndiGo,10/01/2020,Bilaspur,Bengaluru,1122.06,01:14,23:09,00:23,6E5937
80399,782,firstClass,Akasa Air,10/08/2020,Bilaspur,Pune,951.59,01:03,13:26,14:29,QP2633
80410,782,firstClass,Akasa Air,24/12/2020,Varanasi,Tirupati,1352.07,01:30,19:00,20:30,QP2762
80411,782,firstClass,GoAir,31/12/2020,Hisar,Dabolim,5793.99,06:26,22:43,05:09,G82499
80412,782,firstClass,IndiGo,01/07/2021,Dehradun,Chennai,1930.44,02:08,09:25,11:33,6E1346
80413,782,economic,SpiceJet,14/01/2021,Shillong,Bengaluru,2048.9,02:16,11:51,14:07,SG3178
80424,782,economic,Akasa Air,04/01/2021,Ahmedabad,Patna,1302.68,01:26,09:17,10:43,QP301
80426,782,premium,SpiceJet,15/04/2021,Delhi NCR,Vijayawada,1399.88,01:33,12:12,13:45,SG278
80427,782,firstClass,Air India,22/04/2021,Navi Mumbai,Mopa,7318.99,08:07,13:48,21:55,AI4657
80428,782,premium,Air India,29/04/2021,Ludhiana,Tirupati,1955.4,02:10,11:45,13:55,AI1236
80434,782,premium,SpiceJet,06/10/2021,Ludhiana,Guwahati,1636.98,01:49,19:04,20:53,SG1708
80437,782,firstClass,Air India,07/01/2021,Ayodhya,Indore,787.07,00:52,08:32,09:24,AI4793
80442,782,firstClass,IndiGo,08/05/2021,Dabolim,Delhi NCR,1513.81,01:40,17:55,19:35,6E992
80443,782,premium,Air India,08/12/2021,Bilaspur,Hyderabad,649.95,00:43,05:02,05:45,AI1922
80445,782,firstClass,Akasa Air,26/08/2021,Dehradun,Puducherry,2053.3,02:16,05:22,07:38,QP4393
80447,783,firstClass,AirAsia India,26/09/2019,Indore,Puri,1084.81,01:12,17:06,18:18,I54901J
80458,783,firstClass,Air India,12/12/2019,Mumbai,Chandigarh,1355.09,01:30,14:19,15:49,AI2660
80459,783,firstClass,GoAir,19/12/2019,Prayagraj,Khowai,997.29,01:06,00:56,02:02,G8496
80463,783,premium,Air India,16/01/2020,Puducherry,Bilaspur,1154.91,01:16,14:41,15:57,AI3349Y
80464,783,economic,Akasa Air,23/01/2020,Diu,Vijayawada,1120.32,01:14,00:19,01:33,QP2221
80466,783,premium,SpiceJet,02/06/2020,Kolkata,Amritsar,1670.1,01:51,15:38,17:29,SG5754V
80471,783,economic,Akasa Air,03/12/2020,Puri,Dhubri,812.24,00:54,16:18,17:12,QP2702
80474,783,firstClass,SpiceJet,04/02/2020,Tirupati,Khowai,1726.63,01:55,06:26,08:21,SG4386
80476,783,firstClass,IndiGo,16/04/2020,Bhopal,Imphal,1687.69,01:52,10:52,12:44,6E3215
80480,783,firstClass,GoAir,14/05/2020,Ahmedabad,Srinagar,1248.63,01:23,03:49,05:12,G81599
80482,783,firstClass,Air India,28/05/2020,Varanasi,Vijayawada,1009.76,01:07,04:18,05:25,AI1889
80483,783,firstClass,SpiceJet,06/04/2020,Ranchi,Itanagar,932.7,01:02,05:13,06:15,SG197N
80485,783,firstClass,IndiGo,18/06/2020,Prayagraj,Khowai,997.29,01:06,17:18,18:24,6E2586
80489,783,premium,Air India,16/07/2020,Imphal,Bhubaneswar,973.36,01:04,04:25,05:29,AI3702
80491,783,firstClass,GoAir,30/07/2020,Surat,Jaipur,703.65,00:46,06:19,07:05,G84753S
80497,783,economic,IndiGo,09/10/2020,Varanasi,Ayodhya,183.43,00:12,23:49,00:01,6E882C
80505,783,firstClass,IndiGo,11/05/2020,Visakhapatnam,Hyderabad,504.2,00:33,20:36,21:09,6E5335
80509,783,economic,IndiGo,12/03/2020,Jaipur,Hyderabad,1095.22,01:13,22:08,23:21,6E4281
80517,783,premium,SpiceJet,28/01/2021,Tirupati,Puducherry,194.37,00:12,20:20,20:32,SG5574
80524,783,firstClass,SpiceJet,18/03/2021,Coimbatore,Shillong,2254.68,02:30,11:35,14:05,SG263
80525,783,firstClass,Air India,25/03/2021,Raipur,Dhubri,1003.13,01:06,05:14,06:20,AI3127
80541,783,premium,Air India,15/07/2021,Chandigarh,Vadodara,1003.29,01:06,19:56,21:02,AI559U
80553,783,premium,IndiGo,10/07/2021,Chennai,Kolkata,1356.49,01:30,19:01,20:31,6E4809
80554,783,firstClass,Air India,14/10/2021,Udaipur,Dhubri,1642.47,01:49,18:26,20:15,AI2383
80555,783,premium,SpiceJet,21/10/2021,Udaipur,Bengaluru,1354.19,01:30,15:55,17:25,SG3628
80558,783,premium,Air India,11/11/2021,Indore,Jaipur,467.23,00:31,23:08,23:39,AI3498U
80561,783,firstClass,IndiGo,12/02/2021,Chennai,Bhopal,1170.47,01:18,00:35,01:53,6E2059
80562,783,firstClass,SpiceJet,12/09/2021,Visakhapatnam,Shillong,1254.08,01:23,12:31,13:54,SG5913
80564,783,economic,SpiceJet,23/12/2021,Gwalior,Navi Mumbai,958.81,01:03,15:05,16:08,SG3999
80573,783,economic,Air India,24/02/2022,Shimla,Varanasi,861.09,00:57,15:12,16:09,AI706
80574,783,economic,Air India,03/03/2022,Prayagraj,Imphal,1219.88,01:21,01:26,02:47,AI3534T
80580,783,economic,Air India,14/04/2022,Patna,Dabolim,1634.13,01:48,02:02,03:50,AI661
80583,783,firstClass,IndiGo,05/05/2022,Shimla,Ranchi,1179.42,01:18,13:32,14:50,6E2850
80584,783,firstClass,Akasa Air,05/12/2022,Patna,Tirupati,1457.66,01:37,07:12,08:49,QP1043
80590,783,premium,Akasa Air,23/06/2022,Gangtok,Raigarh,801.21,00:53,11:50,12:43,QP5824
80591,783,firstClass,AirAsia India,30/06/2022,Hyderabad,Kolkata,1184.11,01:18,09:25,10:43,I54128
80592,783,premium,IndiGo,07/07/2022,Amritsar,Coimbatore,2302.53,02:33,14:30,17:03,6E3791
80593,783,firstClass,IndiGo,14/07/2022,Shimla,Thiruvananthapuram,2515.21,02:47,03:55,06:42,6E2272
80596,783,firstClass,SpiceJet,08/04/2022,Coimbatore,Mumbai,998.29,01:06,14:31,15:37,SG4611
80597,783,premium,IndiGo,08/11/2022,Dehradun,Delhi NCR,206.89,00:13,13:24,13:37,6E1124W
80601,783,economic,SpiceJet,09/08/2022,Ludhiana,Dehradun,218.61,00:14,10:13,10:27,SG908
80602,783,premium,Air India,15/09/2022,Mopa,Chennai,8124.78,09:01,00:23,09:24,AI5611
80605,783,economic,Akasa Air,10/06/2022,Chandigarh,Kolkata,1464.38,01:37,21:10,22:47,QP4220
80611,784,premium,Akasa Air,24/10/2019,Mysuru,Bengaluru,127.83,00:08,22:32,22:40,QP598W
80614,784,firstClass,Akasa Air,14/11/2019,Kolkata,Ahmedabad,1617.23,01:47,09:44,11:31,QP3758
80617,784,premium,IndiGo,12/05/2019,Pune,Gangtok,1798.34,01:59,16:08,18:07,6E2868
80618,784,premium,SpiceJet,12/12/2019,Imphal,Coimbatore,2357.93,02:37,23:57,02:34,SG5056
80619,784,firstClass,GoAir,19/12/2019,Raipur,Navi Mumbai,932.05,01:02,05:52,06:54,G84096
80623,784,economic,IndiGo,16/01/2020,Raipur,Puri,464.75,00:30,02:04,02:34,6E4341
80624,784,economic,Air India,23/01/2020,Thiruvananthapuram,Dehradun,2431.0,02:42,20:48,23:30,AI3342I
80626,784,firstClass,AirAsia India,02/06/2020,Shimla,Amritsar,225.04,00:15,14:01,14:16,I51386
80633,784,firstClass,Akasa Air,26/03/2020,Hisar,Coimbatore,6370.71,07:04,15:22,22:26,QP740
80637,784,firstClass,Akasa Air,23/04/2020,Dabolim,Ludhiana,1739.21,01:55,14:18,16:13,QP4157
80639,784,premium,Akasa Air,05/07/2020,Amritsar,Ranchi,1379.48,01:31,16:13,17:44,QP2373
80641,784,premium,IndiGo,21/05/2020,Ayodhya,Hyderabad,1115.64,01:14,12:53,14:07,6E4690
80644,785,premium,Air India,26/09/2019,Varanasi,Gangtok,601.26,00:40,16:46,17:26,AI698
80651,785,premium,IndiGo,14/11/2019,Shillong,Diu,2201.44,02:26,03:33,05:59,6E3112
80652,785,firstClass,IndiGo,21/11/2019,Visakhapatnam,Patna,902.36,01:00,13:02,14:02,6E1999
80653,785,firstClass,GoAir,28/11/2019,Itanagar,Vijayawada,1779.49,01:58,14:00,15:58,G82786
80655,785,premium,IndiGo,12/12/2019,Guwahati,Chandigarh,1545.73,01:43,23:06,00:49,6E2151
80659,785,premium,IndiGo,01/09/2020,Raigarh,Jaipur,951.13,01:03,19:13,20:16,6E554
80661,785,firstClass,SpiceJet,23/01/2020,Srinagar,Nashik,1569.75,01:44,12:28,14:12,SG2034Z
80665,785,premium,Akasa Air,20/02/2020,Gangtok,Puducherry,1941.14,02:09,00:35,02:44,QP3246U
80667,785,firstClass,AirAsia India,03/05/2020,Imphal,Mysuru,2289.65,02:32,07:36,10:08,I54102J
80670,785,economic,IndiGo,26/03/2020,Delhi NCR,Chandigarh,232.5,00:15,00:37,00:52,6E2948
80671,785,economic,IndiGo,04/02/2020,Guwahati,Chennai,1885.15,02:05,12:46,14:51,6E5740
80673,785,firstClass,AirAsia India,16/04/2020,Chandigarh,Vijayawada,1629.88,01:48,00:13,02:01,I51129
80674,785,economic,Akasa Air,23/04/2020,Surat,Hisar,5304.83,05:53,05:43,11:36,QP3005E
80678,785,economic,Air India,21/05/2020,Ludhiana,Coimbatore,2216.47,02:27,02:25,04:52,AI1634
80688,786,firstClass,GoAir,28/11/2019,Kullu-Manali,Vadodara,1134.06,01:15,12:59,14:14,G81037
80694,786,firstClass,GoAir,01/09/2020,Bhopal,Kullu-Manali,959.04,01:03,18:02,19:05,G85639S
80697,786,firstClass,IndiGo,30/01/2020,Bhopal,Vadodara,442.97,00:29,12:50,13:19,6E1108L
80698,786,economic,Air India,02/06/2020,Kota,Kullu-Manali,2617.2,02:54,12:34,15:28,AI4338
80702,786,firstClass,Akasa Air,03/05/2020,Gangtok,Hyderabad,1519.3,01:41,16:39,18:20,QP3361C
80703,786,premium,SpiceJet,03/12/2020,Shimla,Dabolim,1780.96,01:58,21:40,23:38,SG1263
80704,786,premium,Akasa Air,19/03/2020,Puri,Srinagar,1924.92,02:08,22:11,00:19,QP938
80713,786,firstClass,AirAsia India,21/05/2020,Mopa,Mumbai,7304.96,08:06,22:56,07:02,I52044
80714,786,economic,Akasa Air,28/05/2020,Raipur,Itanagar,1377.36,01:31,18:36,20:07,QP3981
80719,786,premium,Akasa Air,07/02/2020,Vijayawada,Varanasi,1009.76,01:07,13:22,14:29,QP5805
80721,786,economic,IndiGo,16/07/2020,Shimla,Dehradun,119.98,00:07,11:06,11:13,6E1947
80724,786,premium,IndiGo,08/06/2020,Bilaspur,Chandigarh,1100.54,01:13,21:48,23:01,6E2102
80725,786,firstClass,SpiceJet,13/08/2020,Ranchi,Dhubri,558.25,00:37,22:40,23:17,SG900
80728,786,firstClass,AirAsia India,09/03/2020,Raipur,Hyderabad,542.49,00:36,00:09,00:45,I51939
80732,786,premium,Akasa Air,10/01/2020,Diu,Tirupati,1192.3,01:19,09:38,10:57,QP5651
80736,786,premium,Akasa Air,29/10/2020,Prayagraj,Nashik,1023.74,01:08,08:58,10:06,QP706O
80738,786,economic,Air India,11/12/2020,Imphal,Kota,4279.03,04:45,09:25,14:10,AI2350
80742,786,firstClass,IndiGo,12/10/2020,Chennai,Khowai,1705.2,01:53,09:01,10:54,6E2946
80747,786,firstClass,IndiGo,14/01/2021,Navi Mumbai,Kullu-Manali,1486.55,01:39,00:59,02:38,6E4939
80749,786,premium,Air India,28/01/2021,Chandigarh,Bhopal,834.14,00:55,01:13,02:08,AI1831
80751,786,firstClass,GoAir,02/11/2021,Srinagar,Ludhiana,366.32,00:24,11:13,11:37,G82862A
80755,786,premium,Akasa Air,03/11/2021,Mysuru,Jaipur,1628.29,01:48,16:20,18:08,QP734H
80762,786,firstClass,SpiceJet,29/04/2021,Bilaspur,Mumbai,1021.32,01:08,23:24,00:32,SG1573
80769,786,firstClass,Akasa Air,17/06/2021,Shimla,Coimbatore,2234.99,02:28,12:04,14:32,QP389
80772,786,premium,IndiGo,07/08/2021,Pune,Shillong,2014.0,02:14,08:00,10:14,6E2183
80773,786,firstClass,IndiGo,15/07/2021,Jamshedpur,Patna,328.13,00:21,03:32,03:53,6E3957
80774,786,economic,IndiGo,22/07/2021,Kota,Itanagar,4206.63,04:40,18:47,23:27,6E5515H
80776,786,firstClass,AirAsia India,08/05/2021,Delhi NCR,Hisar,5192.96,05:46,14:50,20:36,I52543
80780,786,premium,IndiGo,09/02/2021,Jamshedpur,Indore,1061.3,01:10,17:06,18:16,6E1953
80787,786,firstClass,IndiGo,21/10/2021,Shimla,Bengaluru,2016.71,02:14,02:11,04:25,6E3758
80788,786,premium,Air India,28/10/2021,Shimla,Mysuru,2091.89,02:19,19:04,21:23,AI2347
80791,786,firstClass,AirAsia India,18/11/2021,Dehradun,Imphal,1681.95,01:52,18:22,20:14,I52669
80793,786,premium,IndiGo,12/02/2021,Amritsar,Itanagar,1881.66,02:05,17:15,19:20,6E2596
80799,786,firstClass,Air India,13/01/2022,Ayodhya,Ludhiana,768.96,00:51,14:19,15:10,AI1408
80815,786,premium,IndiGo,05/05/2022,Ranchi,Dehradun,1059.46,01:10,01:08,02:18,6E4487
80817,787,firstClass,Air India,10/03/2019,Gwalior,Vadodara,666.46,00:44,17:49,18:33,AI3711
80820,787,economic,Air India,24/10/2019,Kota,Prayagraj,3064.23,03:24,01:56,05:20,AI5350F
80823,787,firstClass,Akasa Air,14/11/2019,Udaipur,Imphal,2042.07,02:16,13:39,15:55,QP4718
80828,787,premium,Air India,19/12/2019,Jamshedpur,Dehradun,1164.01,01:17,09:07,10:24,AI2830
80830,787,premium,IndiGo,01/02/2020,Pune,Jamshedpur,1367.73,01:31,12:20,13:51,6E5290Z
80834,787,premium,Akasa Air,30/01/2020,Ayodhya,Kolkata,780.2,00:52,18:55,19:47,QP5178Q
80838,787,firstClass,AirAsia India,27/02/2020,Kullu-Manali,Dehradun,191.84,00:12,03:44,03:56,I52342
80841,787,firstClass,Akasa Air,19/03/2020,Indore,Delhi NCR,672.42,00:44,19:47,20:31,QP2744M
80842,787,firstClass,GoAir,26/03/2020,Indore,Hyderabad,653.27,00:43,10:40,11:23,G85547
80844,787,economic,Air India,04/09/2020,Guwahati,Jamshedpur,676.58,00:45,17:36,18:21,AI514
80847,787,premium,IndiGo,30/04/2020,Imphal,Chandigarh,1809.47,02:00,04:55,06:55,6E2740
80852,787,premium,Akasa Air,06/04/2020,Gwalior,Dehradun,455.5,00:30,07:06,07:36,QP296
80857,787,firstClass,AirAsia India,07/09/2020,Coimbatore,Patna,1835.7,02:02,19:04,21:06,I51410
80858,787,premium,IndiGo,16/07/2020,Varanasi,Tirupati,1352.07,01:30,22:01,23:31,6E5423U
80863,787,premium,SpiceJet,20/08/2020,Visakhapatnam,Bengaluru,797.17,00:53,19:06,19:59,SG2322V
80865,787,firstClass,IndiGo,09/03/2020,Udaipur,Guwahati,1818.73,02:01,09:28,11:29,6E3039B
80868,787,economic,SpiceJet,24/09/2020,Hisar,Hyderabad,6030.95,06:42,08:11,14:53,SG3010
80869,787,firstClass,AirAsia India,10/01/2020,Prayagraj,Itanagar,1186.96,01:19,14:05,15:24,I52848
80871,787,economic,SpiceJet,15/10/2020,Amritsar,Coimbatore,2302.53,02:33,14:30,17:03,SG204
80872,787,premium,SpiceJet,22/10/2020,Vadodara,Jamshedpur,1333.43,01:28,11:01,12:29,SG5142
80873,787,economic,Air India,29/10/2020,Udaipur,Mysuru,1400.6,01:33,07:43,09:16,AI1739
80875,787,premium,Air India,11/12/2020,Hyderabad,Patna,1144.43,01:16,18:14,19:30,AI5524P
80876,787,premium,IndiGo,19/11/2020,Kullu-Manali,Guwahati,1551.58,01:43,05:45,07:28,6E1493
80882,787,economic,Air India,31/12/2020,Puducherry,Hisar,6534.35,07:15,18:48,02:03,AI3014
80884,787,premium,SpiceJet,14/01/2021,Guwahati,Vadodara,1926.61,02:08,11:16,13:24,SG5392
80887,787,economic,Akasa Air,02/04/2021,Bhopal,Coimbatore,1362.83,01:30,02:54,04:24,QP4367E
80891,787,premium,SpiceJet,03/04/2021,Puducherry,Bhopal,1284.73,01:25,03:50,05:15,SG3716
80893,787,economic,IndiGo,18/03/2021,Khowai,Ludhiana,1727.86,01:55,07:17,09:12,6E5746
80894,787,firstClass,GoAir,25/03/2021,Shillong,Bengaluru,2048.9,02:16,18:33,20:49,G81947P
80896,787,premium,Akasa Air,04/08/2021,Nashik,Bhubaneswar,1257.36,01:23,22:36,23:59,QP4348G
80900,787,economic,IndiGo,05/06/2021,Kullu-Manali,Gwalior,635.66,00:42,09:26,10:08,6E1656
80902,787,premium,Akasa Air,20/05/2021,Vadodara,Dhubri,1750.23,01:56,11:28,13:24,QP4857
80909,787,economic,SpiceJet,07/08/2021,Kolkata,Raigarh,516.49,00:34,04:00,04:34,SG5210
80911,787,firstClass,Akasa Air,22/07/2021,Srinagar,Thiruvananthapuram,2855.05,03:10,02:03,05:13,QP4469
80912,787,premium,Air India,29/07/2021,Amritsar,Visakhapatnam,1762.26,01:57,09:07,11:04,AI233
80913,787,firstClass,Akasa Air,08/05/2021,Coimbatore,Dabolim,593.12,00:39,21:05,21:44,QP971
80915,787,economic,IndiGo,19/08/2021,Jaipur,Srinagar,802.35,00:53,01:59,02:52,6E1404
80927,788,firstClass,IndiGo,12/05/2019,Bengaluru,Raigarh,1167.47,01:17,06:40,07:57,6E5782
80931,788,premium,IndiGo,01/02/2020,Delhi NCR,Mopa,7745.91,08:36,21:58,06:34,6E3993
80932,788,economic,SpiceJet,01/09/2020,Navi Mumbai,Coimbatore,988.5,01:05,10:02,11:07,SG4225
80933,788,premium,SpiceJet,16/01/2020,Delhi NCR,Chandigarh,232.5,00:15,08:16,08:31,SG1421J
80937,788,firstClass,GoAir,13/02/2020,Nashik,Vadodara,263.02,00:17,05:56,06:13,G82012
80940,788,firstClass,GoAir,03/05/2020,Jaipur,Guwahati,1588.35,01:45,02:24,04:09,G84107
80942,788,premium,SpiceJet,19/03/2020,Raipur,Chandigarh,1161.96,01:17,00:05,01:22,SG4397
80943,788,economic,IndiGo,26/03/2020,Bilaspur,Shillong,1062.42,01:10,21:11,22:21,6E784
80944,788,premium,IndiGo,04/02/2020,Nashik,Kota,2387.58,02:39,20:14,22:53,6E393
80950,788,firstClass,Air India,14/05/2020,Hyderabad,Jaipur,1095.22,01:13,16:39,17:52,AI4549
80951,788,firstClass,GoAir,21/05/2020,Imphal,Tirupati,1964.06,02:10,02:35,04:45,G83835
80955,788,premium,SpiceJet,18/06/2020,Vijayawada,Hyderabad,252.53,00:16,02:20,02:36,SG1235
80960,788,premium,IndiGo,23/07/2020,Kota,Bengaluru,3087.58,03:25,14:20,17:45,6E5257
80965,788,economic,IndiGo,27/08/2020,Ahmedabad,Mumbai,440.62,00:29,06:15,06:44,6E5647J
80966,788,firstClass,Akasa Air,09/03/2020,Itanagar,Kullu-Manali,1677.39,01:51,09:13,11:04,QP452
80967,788,economic,IndiGo,09/10/2020,Chennai,Coimbatore,428.18,00:28,10:24,10:52,6E4680S
80970,788,economic,IndiGo,10/01/2020,Ludhiana,Dehradun,218.61,00:14,01:42,01:56,6E3156A
80972,788,premium,SpiceJet,15/10/2020,Khowai,Tirupati,1726.63,01:55,11:45,13:40,SG3111
80974,788,firstClass,IndiGo,29/10/2020,Navi Mumbai,Puducherry,1075.21,01:11,00:36,01:47,6E4047
80979,788,premium,SpiceJet,12/03/2020,Coimbatore,Bhubaneswar,1400.3,01:33,19:46,21:19,SG787
80985,788,firstClass,Air India,14/01/2021,Shimla,Udaipur,800.26,00:53,16:43,17:36,AI1610
80988,788,firstClass,GoAir,02/04/2021,Kullu-Manali,Kota,2617.2,02:54,03:18,06:12,G84644
80993,788,premium,IndiGo,03/11/2021,Mopa,Chennai,8124.78,09:01,22:47,07:48,6E4141
80998,788,firstClass,Air India,15/04/2021,Shimla,Raigarh,1196.19,01:19,16:44,18:03,AI4988
81002,788,firstClass,SpiceJet,13/05/2021,Varanasi,Itanagar,1075.3,01:11,16:51,18:02,SG4335K
81010,788,premium,Air India,07/08/2021,Hyderabad,Raigarh,720.66,00:48,06:32,07:20,AI1518
81012,788,firstClass,SpiceJet,22/07/2021,Vadodara,Prayagraj,944.84,01:02,09:45,10:47,SG998
81013,788,firstClass,AirAsia India,29/07/2021,Khowai,Kullu-Manali,1661.52,01:50,22:01,23:51,I52570T
81022,788,firstClass,SpiceJet,30/09/2021,Dabolim,Vadodara,772.1,00:51,19:37,20:28,SG4460
81024,788,premium,Air India,14/10/2021,Puducherry,Raigarh,1170.9,01:18,03:27,04:45,AI2773
81025,788,firstClass,Air India,21/10/2021,Mumbai,Jaipur,921.69,01:01,09:23,10:24,AI5848
81027,788,firstClass,Air India,11/04/2021,Dhubri,Patna,487.77,00:32,12:26,12:58,AI1091
81029,788,premium,SpiceJet,18/11/2021,Vijayawada,Bengaluru,512.14,00:34,01:36,02:10,SG1224
81032,788,economic,Akasa Air,12/09/2021,Diu,Patna,1544.25,01:42,18:36,20:18,QP1249
81035,788,economic,Akasa Air,30/12/2021,Hyderabad,Jamshedpur,1006.83,01:07,08:32,09:39,QP3165S
81036,789,economic,Air India,26/09/2019,Amritsar,Gwalior,680.01,00:45,20:26,21:11,AI402
81037,789,firstClass,IndiGo,10/03/2019,Dhubri,Mopa,9027.81,10:01,14:13,00:14,6E2402
81043,789,economic,IndiGo,14/11/2019,Dabolim,Mumbai,422.71,00:28,18:10,18:38,6E3330
81046,789,economic,Air India,12/05/2019,Ranchi,Diu,1504.74,01:40,15:33,17:13,AI4182
81049,789,economic,IndiGo,26/12/2019,Khowai,Imphal,251.02,00:16,02:38,02:54,6E5820
81053,789,firstClass,AirAsia India,23/01/2020,Vijayawada,Gangtok,1455.73,01:37,14:08,15:45,I54847
81074,789,economic,IndiGo,18/06/2020,Mysuru,Udaipur,1400.6,01:33,12:28,14:01,6E1944
81078,789,economic,SpiceJet,16/07/2020,Itanagar,Diu,2402.82,02:40,19:38,22:18,SG4125
81080,789,firstClass,AirAsia India,30/07/2020,Bengaluru,Shillong,2048.9,02:16,23:35,01:51,I51890N
81081,789,premium,Akasa Air,08/06/2020,Ludhiana,Srinagar,366.32,00:24,00:24,00:48,QP4569Z
81085,789,premium,Akasa Air,09/03/2020,Raigarh,Jaipur,951.13,01:03,19:07,20:10,QP1892B
81086,789,firstClass,IndiGo,09/10/2020,Chandigarh,Kolkata,1464.38,01:37,16:15,17:52,6E3101
81089,789,premium,SpiceJet,10/01/2020,Kota,Mumbai,2334.16,02:35,12:20,14:55,SG4772M
81095,789,firstClass,GoAir,11/12/2020,Raipur,Bengaluru,1013.79,01:07,17:29,18:36,G81913
81096,789,premium,IndiGo,19/11/2020,Mumbai,Puducherry,1087.81,01:12,21:28,22:40,6E2297
81098,789,firstClass,IndiGo,12/03/2020,Amritsar,Vadodara,1049.7,01:09,21:09,22:18,6E1038
81099,789,firstClass,Akasa Air,12/10/2020,Coimbatore,Imphal,2357.93,02:37,00:29,03:06,QP5590
81100,789,economic,Akasa Air,17/12/2020,Puducherry,Mopa,8086.87,08:59,00:09,09:08,QP5070S
81108,789,firstClass,Akasa Air,02/11/2021,Visakhapatnam,Khowai,1124.44,01:14,09:06,10:20,QP3665
81110,789,economic,IndiGo,25/02/2021,Gwalior,Indore,456.67,00:30,20:16,20:46,6E1929
81112,789,premium,SpiceJet,03/11/2021,Kota,Visakhapatnam,3406.67,03:47,22:02,01:49,SG562
81114,789,economic,IndiGo,25/03/2021,Kolkata,Dehradun,1341.29,01:29,14:17,15:46,6E3052B
81119,789,economic,Air India,29/04/2021,Dehradun,Srinagar,516.82,00:34,23:49,00:23,AI5055
81120,789,firstClass,AirAsia India,05/06/2021,Kota,Ahmedabad,2178.06,02:25,00:11,02:36,I5602
81121,789,economic,Akasa Air,13/05/2021,Dhubri,Ludhiana,1483.24,01:38,19:12,20:50,QP4232
81125,789,premium,Akasa Air,06/10/2021,Navi Mumbai,Imphal,2249.29,02:29,12:51,15:20,QP2712V
81127,789,firstClass,Akasa Air,24/06/2021,Dabolim,Itanagar,2422.76,02:41,17:16,19:57,QP148
81128,789,economic,Air India,07/01/2021,Ranchi,Mumbai,1372.22,01:31,22:53,00:24,AI5223
