travelCode,code,pickupLocation,dropoffLocation,carType,rentalAgency,pickupDateTime,dropoffDateTime,rentalDuration,price,totalDistance,fuelPolicy,bookingStatus
79271,125,East Nicole,North Andrew,SUV,Avis,2025-01-08 08:54:44,2025-01-09 08:54:44,1,150.83,353,Partial,Cancelled
112118,292,East Elizabeth,East Jessica,Hatchback,Hertz,2025-01-02 04:40:41,2025-01-03 04:40:41,1,155.37,404,Partial,Cancelled
106770,760,East Julie,New Joshua,Hatchback,Budget,2025-01-25 06:52:58,2025-01-27 06:52:58,2,117.34,299,Full-to-Full,Pending
37685,1138,Stevenfort,Smithshire,Luxury,Budget,2025-01-16 17:55:46,2025-01-21 17:55:46,5,971.31,273,Prepaid,Cancelled
113503,910,Lake Jamesview,Harrisberg,Sedan,Enterprise,2025-01-13 09:37:29,2025-01-14 09:37:29,1,105.65,484,Prepaid,Confirmed
113523,195,Wolfberg,East Michaelberg,SUV,Avis,2025-01-26 11:51:06,2025-01-31 11:51:06,5,951.42,431,Prepaid,Confirmed
32648,620,West Stacey,New Catherine,SUV,Sixt,2025-01-18 12:11:45,2025-01-22 12:11:45,4,182.42,484,Full-to-Full,Pending
37780,320,Zimmermanberg,Curtisborough,Hatchback,Budget,2025-01-20 20:13:38,2025-01-25 20:13:38,5,797.47,297,Full-to-Full,Cancelled
124583,1143,Brandonmouth,Port Williamshire,Sedan,Avis,2025-01-03 07:31:36,2025-01-04 07:31:36,1,107.96,484,Full-to-Full,Confirmed
20952,782,New Pedro,North Jeffland,Sedan,Enterprise,2025-01-19 09:14:27,2025-01-20 09:14:27,1,198.88,414,Full-to-Full,Confirmed
84418,582,Williamsville,Wardfort,SUV,Sixt,2025-01-03 22:00:04,2025-01-06 22:00:04,3,110.63,52,Partial,Cancelled
53358,335,Alexanderchester,New Julie,Luxury,Hertz,2025-01-20 16:14:53,2025-01-23 16:14:53,3,204.37,422,Partial,Pending
124226,927,Johnland,Port Molly,Luxury,Sixt,2025-01-01 08:13:40,2025-01-03 08:13:40,2,301.03,403,Prepaid,Confirmed
55187,1042,Lake Jennifer,Michaelland,Sedan,Sixt,2025-01-02 00:20:33,2025-01-04 00:20:33,2,296.36,346,Full-to-Full,Cancelled
8936,66,Devinchester,Amandabury,SUV,Avis,2025-01-02 02:09:48,2025-01-06 02:09:48,4,491.62,377,Full-to-Full,Confirmed
6422,1162,West Matthew,East Rachelshire,Hatchback,Sixt,2025-01-23 23:53:58,2025-01-27 23:53:58,4,161.17,257,Partial,Cancelled
4782,210,Alexanderbury,Roseport,Sedan,Budget,2025-01-04 15:47:56,2025-01-05 15:47:56,1,75.78,256,Partial,Confirmed
47299,69,Martintown,Lake Brianstad,Sedan,Avis,2025-01-13 00:02:41,2025-01-18 00:02:41,5,573.01,146,Full-to-Full,Pending
129485,387,South Matthewview,Nicoleport,Hatchback,Hertz,2025-01-29 23:01:33,2025-01-31 23:01:33,2,354.62,418,Prepaid,Confirmed
20175,382,East Samantha,Glenstad,Luxury,Sixt,2025-01-29 23:39:16,2025-02-01 23:39:16,3,466.34,273,Partial,Confirmed
70234,1021,North Juliestad,New Brian,Luxury,Budget,2025-01-13 10:01:20,2025-01-16 10:01:20,3,248.93,210,Full-to-Full,Pending
25626,699,West Robert,Tinaville,Sedan,Budget,2025-01-28 02:07:15,2025-02-01 02:07:15,4,333.37,393,Prepaid,Cancelled
111111,977,New Leslie,Michellestad,Luxury,Avis,2025-01-25 07:48:29,2025-01-29 07:48:29,4,259.2,417,Prepaid,Pending
102163,1127,Lake John,Port Jeanmouth,Hatchback,Enterprise,2025-01-06 00:56:25,2025-01-08 00:56:25,2,326.06,434,Full-to-Full,Confirmed
39487,753,Lake Kevin,West Carlos,SUV,Budget,2025-01-23 16:28:04,2025-01-25 16:28:04,2,83.19,354,Partial,Confirmed
80944,1169,South Erin,Brookstown,Hatchback,Hertz,2025-01-24 12:07:55,2025-01-27 12:07:55,3,399.88,103,Full-to-Full,Pending
10155,1165,Angelastad,South Donna,SUV,Enterprise,2025-01-29 15:23:27,2025-02-02 15:23:27,4,733.46,470,Prepaid,Cancelled
39117,575,Lake Peter,Ashleymouth,Hatchback,Budget,2025-01-06 23:11:04,2025-01-08 23:11:04,2,149.19,472,Prepaid,Confirmed
128252,169,Jeremyberg,New Dianeborough,SUV,Sixt,2025-01-14 13:40:03,2025-01-16 13:40:03,2,235.06,343,Partial,Pending
69114,189,South Kirsten,Jasminemouth,Luxury,Avis,2025-01-04 14:43:46,2025-01-09 14:43:46,5,597.22,396,Full-to-Full,Pending
35898,1268,Danielton,Elliottland,SUV,Budget,2025-01-08 21:50:53,2025-01-11 21:50:53,3,233.47,116,Prepaid,Pending
48195,208,Markmouth,Josephburgh,Sedan,Sixt,2025-01-27 07:58:42,2025-01-28 07:58:42,1,50.45,455,Full-to-Full,Pending
76674,400,Christensenchester,New Ericchester,Hatchback,Enterprise,2025-01-11 21:01:19,2025-01-16 21:01:19,5,513.25,167,Prepaid,Cancelled
82589,180,Robinsonville,East Daniel,Hatchback,Hertz,2025-01-09 09:54:25,2025-01-11 09:54:25,2,262.03,132,Partial,Pending
89340,658,Hammondfort,Arielburgh,Hatchback,Sixt,2025-01-14 10:09:09,2025-01-17 10:09:09,3,185.48,89,Partial,Pending
103650,209,Edwardchester,Kendramouth,Sedan,Enterprise,2025-01-03 12:33:09,2025-01-06 12:33:09,3,210.82,459,Prepaid,Pending
60235,923,East Courtneyfort,Randolphport,Hatchback,Sixt,2025-01-01 05:07:24,2025-01-02 05:07:24,1,41.28,295,Full-to-Full,Cancelled
14220,426,Stephenfurt,North Dianefort,SUV,Avis,2025-01-12 17:39:34,2025-01-17 17:39:34,5,466.94,268,Prepaid,Pending
93512,1247,North Michael,Brandonborough,Sedan,Hertz,2025-01-23 19:10:16,2025-01-24 19:10:16,1,191.02,209,Full-to-Full,Pending
39040,89,East Andrewfort,Garciaview,Sedan,Enterprise,2025-01-16 04:04:21,2025-01-20 04:04:21,4,218.55,474,Prepaid,Cancelled
6348,647,North Robertport,Crystalbury,Sedan,Budget,2025-01-18 08:54:05,2025-01-23 08:54:05,5,580.11,157,Full-to-Full,Pending
9106,947,Port Cindyhaven,East Lindseyport,Sedan,Avis,2025-01-13 11:47:21,2025-01-17 11:47:21,4,524.93,445,Partial,Confirmed
17165,104,Alexaburgh,New Amberburgh,SUV,Budget,2025-01-24 20:05:18,2025-01-26 20:05:18,2,320.32,494,Partial,Pending
11803,125,Ericahaven,East Mary,Sedan,Enterprise,2025-01-14 18:49:58,2025-01-19 18:49:58,5,500.98,415,Prepaid,Cancelled
132868,962,Janeport,West Elizabethshire,Luxury,Budget,2025-01-15 10:15:00,2025-01-17 10:15:00,2,164.15,220,Full-to-Full,Pending
13122,1273,Monroeton,Taylorside,Hatchback,Avis,2025-01-04 13:16:07,2025-01-09 13:16:07,5,397.94,470,Partial,Pending
55104,830,New Timothy,Marcusville,SUV,Sixt,2025-01-23 13:15:46,2025-01-27 13:15:46,4,581.5,269,Full-to-Full,Pending
10163,70,West Misty,West Lindsaybury,Luxury,Enterprise,2025-01-12 15:38:25,2025-01-15 15:38:25,3,191.82,269,Full-to-Full,Pending
50270,956,Evansside,Florestown,Luxury,Hertz,2025-01-30 06:26:51,2025-02-03 06:26:51,4,480.99,240,Prepaid,Confirmed
102046,757,Port Jonberg,Jonesberg,SUV,Enterprise,2025-01-06 12:17:12,2025-01-08 12:17:12,2,92.15,142,Prepaid,Pending
40320,950,Richardmouth,North Brendan,SUV,Hertz,2025-01-14 18:04:41,2025-01-18 18:04:41,4,197.93,200,Partial,Cancelled
68230,73,Port Nicole,West Susanton,SUV,Avis,2025-01-11 05:34:48,2025-01-15 05:34:48,4,435.03,482,Partial,Confirmed
53641,748,Walkerville,Davidside,Luxury,Budget,2025-01-07 03:31:54,2025-01-09 03:31:54,2,248.4,153,Prepaid,Confirmed
98195,388,Elizabethside,South Catherine,Hatchback,Hertz,2025-01-21 05:30:44,2025-01-24 05:30:44,3,477.28,314,Prepaid,Pending
94496,225,East Josephstad,New David,SUV,Sixt,2025-01-22 08:14:00,2025-01-23 08:14:00,1,159.6,64,Partial,Pending
103164,806,Mendezbury,New Staceymouth,SUV,Budget,2025-01-24 01:32:36,2025-01-28 01:32:36,4,149.11,168,Prepaid,Confirmed
17399,8,Lake Hollyburgh,South Tammy,SUV,Avis,2025-01-21 15:21:34,2025-01-23 15:21:34,2,181.98,234,Prepaid,Cancelled
134466,1336,New Jesus,Baileyburgh,Luxury,Hertz,2025-01-28 13:20:59,2025-01-30 13:20:59,2,276.47,395,Full-to-Full,Confirmed
40405,239,Port Rebeccaside,West Markborough,SUV,Budget,2025-01-24 07:34:41,2025-01-26 07:34:41,2,257.93,53,Full-to-Full,Confirmed
8372,1055,Washingtonside,Lake Justinbury,SUV,Avis,2025-01-25 15:55:33,2025-01-26 15:55:33,1,134.44,119,Prepaid,Confirmed
44120,265,Pruittshire,New Catherine,Luxury,Hertz,2025-01-12 11:50:11,2025-01-14 11:50:11,2,142.58,90,Prepaid,Confirmed
28552,8,Sandrachester,South David,Luxury,Avis,2025-01-13 10:54:16,2025-01-17 10:54:16,4,218.88,354,Full-to-Full,Cancelled
104388,1187,Fieldsberg,Port Garrettmouth,Luxury,Avis,2025-01-13 06:17:00,2025-01-17 06:17:00,4,700.25,450,Full-to-Full,Cancelled
127985,1195,Edwardside,West Nathaniel,SUV,Avis,2025-01-04 12:23:40,2025-01-08 12:23:40,4,498.53,219,Prepaid,Pending
116407,626,Gonzalezmouth,Hernandezbury,Sedan,Enterprise,2025-01-14 13:02:38,2025-01-15 13:02:38,1,177.26,321,Full-to-Full,Cancelled
47466,1127,New Melissastad,North Melissa,Luxury,Budget,2025-01-12 18:47:53,2025-01-14 18:47:53,2,160.27,89,Prepaid,Pending
35217,245,Kellyberg,Gordonmouth,Sedan,Budget,2025-01-26 14:09:51,2025-01-28 14:09:51,2,337.6,460,Prepaid,Confirmed
116199,1178,Port Richardton,Port Tara,Luxury,Enterprise,2025-01-19 14:10:14,2025-01-22 14:10:14,3,285.79,194,Partial,Cancelled
89616,1024,Lake John,Carmenside,SUV,Budget,2025-01-11 05:45:41,2025-01-16 05:45:41,5,381.92,109,Full-to-Full,Confirmed
61330,103,East Andre,West Brettberg,SUV,Enterprise,2025-01-19 12:56:57,2025-01-23 12:56:57,4,276.8,498,Prepaid,Confirmed
19664,704,North Katherineview,Port Patriciabury,SUV,Hertz,2025-01-18 22:37:49,2025-01-22 22:37:49,4,670.42,160,Full-to-Full,Cancelled
112596,1117,Hubbardhaven,Scottton,Sedan,Sixt,2025-01-04 00:38:15,2025-01-08 00:38:15,4,726.69,419,Full-to-Full,Cancelled
48760,925,West Waltertown,East Davidport,Sedan,Enterprise,2025-01-27 20:51:52,2025-01-29 20:51:52,2,228.03,377,Prepaid,Pending
22027,997,Michaelhaven,Josephbury,Sedan,Avis,2025-01-14 17:05:12,2025-01-16 17:05:12,2,94.59,317,Full-to-Full,Cancelled
84353,786,Dicksonshire,New Miranda,SUV,Sixt,2025-01-25 19:11:53,2025-01-29 19:11:53,4,329.81,339,Partial,Confirmed
88264,1165,East Kathrynchester,West Josephshire,Luxury,Sixt,2025-01-01 14:09:56,2025-01-04 14:09:56,3,431.27,256,Full-to-Full,Cancelled
79906,1011,Wallacehaven,Mollyview,Hatchback,Enterprise,2025-01-22 22:11:41,2025-01-27 22:11:41,5,758.03,326,Full-to-Full,Confirmed
115187,247,Bradleychester,West Dustin,SUV,Sixt,2025-01-09 22:49:54,2025-01-12 22:49:54,3,202.91,179,Full-to-Full,Pending
14424,1219,East Mollyview,Oneilltown,SUV,Sixt,2025-01-07 15:30:55,2025-01-09 15:30:55,2,97.9,164,Partial,Cancelled
131645,988,East Susanview,Higginsside,Sedan,Sixt,2025-01-25 18:58:59,2025-01-29 18:58:59,4,701.26,475,Prepaid,Confirmed
113892,159,Atkinsmouth,Lake William,Sedan,Sixt,2025-01-09 13:07:45,2025-01-10 13:07:45,1,156.08,321,Full-to-Full,Cancelled
24015,407,Jonesfort,Steveview,Sedan,Hertz,2025-01-04 02:20:16,2025-01-06 02:20:16,2,77.9,386,Prepaid,Pending
51791,1140,Sarahhaven,Lake Elizabeth,Luxury,Sixt,2025-01-04 12:55:27,2025-01-09 12:55:27,5,540.6,455,Full-to-Full,Cancelled
101004,316,Nathanfurt,Melissabury,Luxury,Enterprise,2025-01-14 18:18:41,2025-01-15 18:18:41,1,50.04,397,Partial,Confirmed
82124,636,Port Jennifer,North James,Luxury,Avis,2025-01-10 12:41:31,2025-01-14 12:41:31,4,233.46,411,Full-to-Full,Pending
97039,396,South Pamela,North Michaelside,Luxury,Avis,2025-01-27 07:19:38,2025-01-30 07:19:38,3,421.77,151,Prepaid,Pending
62649,930,East Dana,Daybury,Sedan,Avis,2025-01-16 02:43:59,2025-01-20 02:43:59,4,757.39,422,Partial,Cancelled
27724,131,Vegatown,Lake Deborah,Luxury,Hertz,2025-01-11 14:02:45,2025-01-13 14:02:45,2,350.84,113,Partial,Cancelled
40279,1048,Richardshire,Port Anthony,Hatchback,Avis,2025-01-11 07:42:38,2025-01-12 07:42:38,1,145.94,149,Partial,Confirmed
55921,1170,Lake Brad,Lake Pamelahaven,Hatchback,Hertz,2025-01-20 00:00:45,2025-01-24 00:00:45,4,787.13,348,Full-to-Full,Confirmed
119906,108,New Michelletown,Daletown,Sedan,Sixt,2025-01-15 03:44:58,2025-01-17 03:44:58,2,259.0,410,Partial,Pending
120673,1193,West Emily,East Amandachester,Luxury,Budget,2025-01-16 12:45:55,2025-01-19 12:45:55,3,212.09,230,Partial,Confirmed
105860,329,Royland,Currybury,Hatchback,Sixt,2025-01-14 08:45:58,2025-01-19 08:45:58,5,729.92,221,Full-to-Full,Cancelled
78827,835,Gordonview,Sophiamouth,Hatchback,Hertz,2025-01-13 23:48:27,2025-01-17 23:48:27,4,794.93,404,Partial,Confirmed
96978,892,West Mark,Lake Gregory,SUV,Budget,2025-01-15 21:16:10,2025-01-20 21:16:10,5,504.37,419,Partial,Confirmed
116270,1237,Tinachester,South Matthew,Hatchback,Sixt,2025-01-14 23:49:40,2025-01-16 23:49:40,2,250.95,290,Full-to-Full,Confirmed
77931,559,Port Karenside,Marshallview,Luxury,Avis,2025-01-06 23:55:27,2025-01-07 23:55:27,1,173.45,79,Full-to-Full,Confirmed
262,1154,Pattersonview,Martinezshire,Hatchback,Hertz,2025-01-27 19:47:16,2025-02-01 19:47:16,5,613.14,73,Prepaid,Pending
66735,714,New Donald,New Vincent,SUV,Budget,2025-01-17 02:56:34,2025-01-19 02:56:34,2,274.08,485,Prepaid,Cancelled
89034,445,North John,Christensenland,Luxury,Avis,2025-01-28 05:24:09,2025-01-30 05:24:09,2,97.11,121,Full-to-Full,Confirmed
109792,1028,South Justin,Port Alicia,Luxury,Hertz,2025-01-11 10:37:32,2025-01-16 10:37:32,5,263.83,189,Partial,Confirmed
125278,178,East Kristen,Port Jeffrey,Hatchback,Avis,2025-01-02 21:21:46,2025-01-04 21:21:46,2,248.07,182,Prepaid,Pending
132998,64,Fredshire,Watsonville,SUV,Sixt,2025-01-23 09:47:48,2025-01-24 09:47:48,1,137.08,241,Prepaid,Confirmed
4638,1026,East Georgeland,Jackland,SUV,Avis,2025-01-09 22:30:13,2025-01-11 22:30:13,2,199.34,59,Partial,Cancelled
128576,1040,Warnerland,North Jessica,Hatchback,Avis,2025-01-10 16:30:46,2025-01-14 16:30:46,4,126.14,299,Prepaid,Pending
100982,1253,Woodburgh,Estradashire,Sedan,Avis,2025-01-23 20:42:10,2025-01-28 20:42:10,5,817.57,265,Partial,Cancelled
129463,265,Port Michaelview,South Jesse,Hatchback,Sixt,2025-01-13 22:43:49,2025-01-17 22:43:49,4,725.33,447,Full-to-Full,Cancelled
97630,1085,New Ashley,Gonzalezport,Sedan,Hertz,2025-01-17 20:35:13,2025-01-20 20:35:13,3,150.76,51,Partial,Confirmed
123491,1280,Port Robert,Browntown,Sedan,Enterprise,2025-01-28 19:16:40,2025-01-31 19:16:40,3,489.28,345,Prepaid,Pending
24014,1125,North Ashleyborough,Cynthiabury,SUV,Sixt,2025-01-25 16:05:28,2025-01-29 16:05:28,4,790.19,362,Full-to-Full,Pending
59629,706,Cainfurt,Lake Jack,Luxury,Enterprise,2025-01-17 23:18:01,2025-01-21 23:18:01,4,125.47,472,Partial,Pending
25077,296,Erinhaven,Port Danielfort,Sedan,Sixt,2025-01-21 22:03:32,2025-01-24 22:03:32,3,366.72,283,Partial,Cancelled
73347,753,West Scottmouth,Petersonfurt,SUV,Enterprise,2025-01-22 18:42:52,2025-01-25 18:42:52,3,258.74,119,Full-to-Full,Confirmed
10095,1304,Michaelmouth,Port John,SUV,Budget,2025-01-07 16:21:44,2025-01-11 16:21:44,4,647.89,202,Prepaid,Pending
48984,1135,Donaldview,South Michellemouth,Sedan,Enterprise,2025-01-11 08:07:52,2025-01-14 08:07:52,3,254.21,311,Full-to-Full,Cancelled
44393,181,North Alice,South Aaron,Sedan,Sixt,2025-01-28 21:06:17,2025-01-29 21:06:17,1,86.35,263,Full-to-Full,Pending
63536,1312,North Heidi,Chapmantown,Sedan,Avis,2025-01-23 04:20:55,2025-01-26 04:20:55,3,227.81,387,Partial,Pending
39520,357,Caseyshire,Raymondview,SUV,Hertz,2025-01-18 23:55:20,2025-01-22 23:55:20,4,363.77,115,Full-to-Full,Confirmed
110214,998,East Russellmouth,New Brian,Luxury,Avis,2025-01-28 20:42:52,2025-01-31 20:42:52,3,369.92,60,Prepaid,Cancelled
70812,461,Port Joseph,Riosberg,Hatchback,Avis,2025-01-21 02:09:53,2025-01-22 02:09:53,1,151.53,480,Full-to-Full,Cancelled
45745,760,South Angela,Port Joshuamouth,Luxury,Hertz,2025-01-11 11:18:04,2025-01-14 11:18:04,3,225.04,134,Prepaid,Cancelled
11017,751,Mitchelltown,Contrerashaven,Sedan,Enterprise,2025-01-05 09:33:27,2025-01-10 09:33:27,5,247.99,210,Prepaid,Pending
113095,399,Port Jessicaberg,Angelaberg,Hatchback,Hertz,2025-01-04 21:21:57,2025-01-09 21:21:57,5,206.99,384,Partial,Cancelled
132609,426,New Kyle,Lake Crystalmouth,SUV,Enterprise,2025-01-08 05:45:42,2025-01-09 05:45:42,1,187.87,280,Prepaid,Cancelled
153,570,Port Kathrynstad,East Ronnieberg,Sedan,Enterprise,2025-01-30 00:51:32,2025-02-04 00:51:32,5,585.54,100,Prepaid,Cancelled
22041,561,Port Kevinstad,East Christinetown,Sedan,Hertz,2025-01-29 06:23:17,2025-02-02 06:23:17,4,538.05,189,Full-to-Full,Pending
81074,1110,New Mark,Mollyton,Luxury,Enterprise,2025-01-25 23:11:42,2025-01-30 23:11:42,5,386.24,146,Prepaid,Pending
3021,42,Michaelhaven,Duranstad,Sedan,Avis,2025-01-05 21:31:11,2025-01-10 21:31:11,5,230.0,203,Full-to-Full,Pending
30920,1210,East Graceport,Calebstad,SUV,Hertz,2025-01-17 12:01:08,2025-01-18 12:01:08,1,69.56,166,Prepaid,Cancelled
12016,686,New Ashleyshire,Chadfurt,Hatchback,Enterprise,2025-01-22 01:14:58,2025-01-25 01:14:58,3,430.23,231,Partial,Confirmed
60333,1237,Davisshire,Barbaraton,Luxury,Budget,2025-01-04 06:51:27,2025-01-08 06:51:27,4,402.54,256,Prepaid,Cancelled
31916,456,Romeroport,Sotoside,Luxury,Sixt,2025-01-26 21:39:29,2025-01-28 21:39:29,2,103.64,445,Prepaid,Pending
107959,170,Hannatown,Port Danaborough,Hatchback,Budget,2025-01-15 03:50:45,2025-01-20 03:50:45,5,496.31,174,Full-to-Full,Confirmed
120421,1175,North Michelle,Lake Johnton,SUV,Avis,2025-01-01 20:41:25,2025-01-04 20:41:25,3,471.54,176,Partial,Confirmed
70653,802,North Paulafort,South Josephport,SUV,Budget,2025-01-28 08:23:50,2025-01-31 08:23:50,3,95.49,60,Prepaid,Pending
129084,1140,Gregoryville,Brockhaven,Hatchback,Sixt,2025-01-29 04:38:03,2025-01-30 04:38:03,1,179.84,297,Full-to-Full,Pending
76010,1328,Timothyborough,Livingstonland,Hatchback,Sixt,2025-01-04 15:42:00,2025-01-09 15:42:00,5,574.17,70,Full-to-Full,Pending
122445,464,Lake Matthewland,Hicksland,Sedan,Avis,2025-01-02 13:10:31,2025-01-03 13:10:31,1,103.29,277,Prepaid,Cancelled
94467,1093,Jamesside,Port Jenniferbury,SUV,Enterprise,2025-01-29 03:09:26,2025-02-02 03:09:26,4,590.76,192,Full-to-Full,Pending
43817,594,South Barbaramouth,East Christopherfort,Hatchback,Sixt,2025-01-24 16:09:21,2025-01-25 16:09:21,1,84.1,494,Partial,Cancelled
87651,7,Kylemouth,Allenborough,Hatchback,Avis,2025-01-02 07:31:59,2025-01-05 07:31:59,3,145.93,301,Partial,Pending
33061,1322,Jaredtown,Lake Michelleburgh,Hatchback,Sixt,2025-01-24 01:22:58,2025-01-29 01:22:58,5,240.13,328,Prepaid,Cancelled
103058,303,North Francesside,South Janet,SUV,Sixt,2025-01-14 14:17:37,2025-01-16 14:17:37,2,324.83,322,Partial,Confirmed
115103,762,Port Jennifer,New Joshuatown,Sedan,Hertz,2025-01-23 05:06:23,2025-01-27 05:06:23,4,626.83,325,Partial,Cancelled
45943,1205,Duncantown,Smithfort,SUV,Budget,2025-01-11 11:39:39,2025-01-13 11:39:39,2,201.0,273,Partial,Pending
49177,404,Brownfort,Rhondamouth,Sedan,Avis,2025-01-08 16:24:36,2025-01-10 16:24:36,2,126.61,463,Prepaid,Cancelled
74185,1100,Nicholashaven,New Nathan,Luxury,Sixt,2025-01-25 07:46:12,2025-01-26 07:46:12,1,64.23,260,Partial,Cancelled
44399,608,Josephland,Jameston,Hatchback,Avis,2025-01-12 13:21:12,2025-01-16 13:21:12,4,693.49,252,Full-to-Full,Confirmed
65261,1164,Allenburgh,Lake Charleshaven,Luxury,Enterprise,2025-01-01 23:27:30,2025-01-04 23:27:30,3,598.02,409,Full-to-Full,Confirmed
118643,886,West Christinemouth,South Shaunberg,SUV,Avis,2025-01-18 22:07:25,2025-01-19 22:07:25,1,132.12,346,Prepaid,Cancelled
135390,1242,Port Kimberlyland,Michellechester,Sedan,Enterprise,2025-01-19 07:02:08,2025-01-22 07:02:08,3,381.8,74,Partial,Cancelled
12810,43,South Melissa,Smithview,SUV,Enterprise,2025-01-01 17:02:25,2025-01-03 17:02:25,2,305.66,441,Prepaid,Pending
74077,1019,Jackville,Longmouth,Sedan,Budget,2025-01-13 17:38:14,2025-01-18 17:38:14,5,698.97,70,Prepaid,Pending
109979,1019,Davidland,Spencefort,Luxury,Enterprise,2025-01-26 02:47:52,2025-01-30 02:47:52,4,147.17,445,Prepaid,Pending
35937,495,South Rachel,Amyport,SUV,Enterprise,2025-01-30 02:12:35,2025-02-04 02:12:35,5,966.73,416,Partial,Cancelled
43326,212,Port Jeffrey,Aguilarshire,Sedan,Enterprise,2025-01-27 05:58:23,2025-02-01 05:58:23,5,593.57,254,Partial,Confirmed
109863,597,Mckinneyfort,Port Frank,Luxury,Hertz,2025-01-10 12:52:02,2025-01-12 12:52:02,2,73.72,95,Prepaid,Cancelled
51328,129,Joshuaborough,Port Cynthialand,SUV,Enterprise,2025-01-18 11:05:37,2025-01-22 11:05:37,4,298.07,453,Full-to-Full,Pending
47847,818,Lake Richardborough,New Darren,Sedan,Sixt,2025-01-23 13:12:24,2025-01-24 13:12:24,1,80.36,441,Partial,Cancelled
91279,1036,Aprilshire,Garciaville,Hatchback,Sixt,2025-01-12 04:03:02,2025-01-16 04:03:02,4,357.71,214,Partial,Confirmed
45296,595,North Amanda,New Suzanne,SUV,Enterprise,2025-01-15 03:05:24,2025-01-19 03:05:24,4,335.63,116,Prepaid,Pending
92575,463,Pricefurt,Rebeccaland,SUV,Avis,2025-01-15 10:44:01,2025-01-16 10:44:01,1,37.87,477,Prepaid,Pending
70712,409,East Juan,Port Helenmouth,Sedan,Enterprise,2025-01-17 20:21:53,2025-01-18 20:21:53,1,141.96,476,Partial,Confirmed
95927,661,Hardingfurt,North Damon,SUV,Sixt,2025-01-26 12:02:59,2025-01-30 12:02:59,4,160.88,359,Prepaid,Cancelled
71653,993,Monicaland,Robinsonland,SUV,Hertz,2025-01-16 01:18:58,2025-01-19 01:18:58,3,154.45,318,Prepaid,Confirmed
53202,1010,East Juliebury,West Tony,SUV,Sixt,2025-01-13 06:59:35,2025-01-18 06:59:35,5,876.93,462,Partial,Cancelled
115080,1023,New Kimberly,Michaelville,Luxury,Budget,2025-01-16 18:43:51,2025-01-20 18:43:51,4,503.61,132,Partial,Cancelled
73426,762,Port Alexandra,South Davidville,SUV,Sixt,2025-01-15 08:16:06,2025-01-17 08:16:06,2,276.26,272,Partial,Cancelled
75964,1116,Guzmantown,Christensenhaven,Sedan,Hertz,2025-01-28 17:41:28,2025-01-31 17:41:28,3,435.47,130,Prepaid,Confirmed
61773,674,South Amberchester,Kevinchester,Hatchback,Avis,2025-01-16 04:14:18,2025-01-18 04:14:18,2,159.56,131,Prepaid,Confirmed
10200,932,Nicholasland,Thomasstad,Hatchback,Hertz,2025-01-13 15:58:44,2025-01-16 15:58:44,3,125.52,460,Full-to-Full,Cancelled
129060,424,North Madeline,Shawnshire,SUV,Budget,2025-01-04 02:12:09,2025-01-05 02:12:09,1,78.08,369,Prepaid,Pending
36735,336,North Nicoleburgh,South Daniellehaven,Hatchback,Enterprise,2025-01-20 12:02:49,2025-01-25 12:02:49,5,419.91,215,Partial,Cancelled
72702,529,Lake Tinaton,Jenkinsbury,Hatchback,Enterprise,2025-01-22 08:12:30,2025-01-26 08:12:30,4,392.12,95,Full-to-Full,Confirmed
97745,725,Randyside,Lake Christopher,SUV,Avis,2025-01-16 18:25:01,2025-01-20 18:25:01,4,745.81,119,Prepaid,Confirmed
127188,576,Christopherfort,Rosefurt,SUV,Enterprise,2025-01-10 04:15:02,2025-01-15 04:15:02,5,482.8,388,Full-to-Full,Cancelled
43242,949,Douglastown,Johnsonstad,Hatchback,Hertz,2025-01-24 22:38:07,2025-01-28 22:38:07,4,372.47,285,Partial,Confirmed
129383,639,Elliottmouth,Maysview,Sedan,Avis,2025-01-24 10:44:38,2025-01-27 10:44:38,3,397.78,342,Partial,Cancelled
112011,502,Jacobhaven,Fredhaven,Hatchback,Enterprise,2025-01-13 14:40:15,2025-01-18 14:40:15,5,948.73,221,Partial,Cancelled
87151,916,New Maria,Port Mariahaven,Luxury,Sixt,2025-01-05 23:32:59,2025-01-06 23:32:59,1,183.1,180,Partial,Cancelled
95298,854,Amyport,Lake Paulaside,Sedan,Sixt,2025-01-03 16:51:36,2025-01-08 16:51:36,5,769.1,183,Full-to-Full,Pending
29702,1124,East Bethanymouth,Andrewsbury,Hatchback,Budget,2025-01-16 08:53:25,2025-01-19 08:53:25,3,577.58,398,Full-to-Full,Pending
60531,92,Lake Kristen,East Hollyborough,Hatchback,Hertz,2025-01-25 19:04:30,2025-01-29 19:04:30,4,657.27,262,Full-to-Full,Pending
121605,799,Townsendfurt,Murphystad,Luxury,Enterprise,2025-01-07 21:56:09,2025-01-09 21:56:09,2,347.49,302,Partial,Pending
